47
22
26
15
25
19
21
34
31
29
25
27
9
23
43
25
38
29
38
17
20
20
28
25
32
26
14
40
29
32
32
32
35
35
31
36
24
22
49
32
22
15
43
22
45
17
27
24
29
33
41
42
32
21
40
23
41
30
31
40
14
21
9
27
38
23
29
26
27
26
24
29
54
14
32
33
36
23
46
43
32
24
34
31
41
24
32
27
40
49
26
35
22
38
23
24
19
37
37
27
52
31
18
33
44
25
37
36
33
39
37
21
31
18
31
28
38
26
35
24
40
25
46
23
15
31
16
34
27
29
32
32
30
39
31
20
34
26
21
25
19
19
38
33
34
35
28
39
31
31
34
14
32
37
21
26
32
20
41
32
39
16
26
36
26
53
34
32
20
18
39
23
39
26
32
36
42
31
33
31
31
24
34
31
45
23
34
44
37
30
25
36
31
22
32
19
18
31
24
34
