22
19
35
42
36
40
24
29
34
22
24
42
37
40
33
26
40
31
13
21
31
29
47
36
33
18
17
26
28
16
28
30
41
21
44
21
48
37
27
36
33
34
29
23
29
33
5
22
43
30
27
21
31
49
29
43
30
29
33
30
26
43
28
27
27
39
40
26
37
24
51
28
24
34
54
30
31
55
38
28
38
42
38
34
21
27
30
16
33
37
38
45
49
46
28
30
39
30
33
47
39
39
37
20
38
40
22
17
34
37
24
25
34
37
29
28
28
43
23
37
17
42
26
45
36
51
21
28
40
39
21
25
32
25
32
20
36
42
41
21
18
33
54
37
35
28
27
32
26
36
22
42
47
15
31
19
29
26
40
30
24
25
33
31
15
25
24
19
22
20
26
29
37
42
33
32
31
35
32
35
32
33
37
24
34
39
23
29
38
39
27
40
22
33
27
45
44
21
29
40
