44
30
32
40
28
36
41
28
22
32
41
25
30
37
32
40
32
36
36
31
38
33
19
25
35
40
25
28
33
33
47
35
31
30
38
38
22
43
21
21
27
35
46
25
22
46
31
18
20
31
23
19
20
29
52
41
50
41
40
20
40
27
42
27
36
27
35
31
16
38
17
21
23
32
36
26
28
28
35
16
39
40
26
23
23
31
31
42
36
21
22
46
33
56
22
31
42
28
40
52
30
21
20
17
22
22
21
28
28
26
38
54
33
30
31
36
24
34
31
37
35
33
20
35
38
38
13
41
37
34
36
15
35
31
26
38
46
44
25
39
47
42
25
24
41
33
20
35
35
40
38
33
32
30
29
36
34
33
27
22
31
28
23
34
36
33
37
26
21
26
30
35
41
36
29
34
26
23
24
25
28
27
36
30
20
22
27
38
47
36
30
26
30
30
24
33
29
26
33
53
