16
34
22
33
31
32
28
27
34
29
28
34
24
27
25
18
35
24
32
23
24
13
26
33
17
31
34
29
35
33
24
26
32
25
33
32
36
32
36
13
21
42
26
29
17
30
22
25
27
33
31
30
27
25
24
22
22
38
30
29
12
29
26
30
14
16
15
27
20
28
28
14
20
16
39
20
18
24
36
13
27
37
23
23
22
39
24
27
29
33
24
31
17
31
34
27
26
20
23
26
29
9
41
31
10
30
29
31
37
29
10
29
14
15
42
23
21
32
6
17
30
27
34
26
31
29
36
25
27
33
34
9
25
28
34
20
39
11
36
32
26
21
30
38
20
32
24
26
12
23
35
24
30
24
35
18
30
23
30
33
15
40
9
11
39
33
28
26
19
39
21
29
25
29
28
35
39
27
19
25
25
26
20
34
36
24
29
28
42
35
25
44
10
24
45
31
28
30
36
21
